UnderlyingSymbol,UnderlyingPrice,Exchange,OptionSymbol,OptionExt,Type,Expiration, DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,IV,Delta,Gamma,Theta,Vega,AKA
AAP,192.04,*,AAP151218P00170000,,put,12/18/2015,10/01/2015,170,4.09,3.2,3.6,1,68,0.3427,-0.1971,0.9121,-5.3829,24.6323,AAP151218P00170000
AAP,192.04,*,AAP151218C00175000,,call,12/18/2015,10/01/2015,175,20.25,20.6,22.4,1,1530,0.3531,0.7435,1.0275,-6.5558,28.5944,AAP151218C00175000
AAP,192.04,*,AAP151218P00175000,,put,12/18/2015,10/01/2015,175,8,4.2,4.8,0,36,0.3367,-0.2488,1.0605,-6.0375,28.138,AAP151218P00175000
AAP,192.04,*,AAP151218C00180000,,call,12/18/2015,10/01/2015,180,17.6,16.8,18.3,6,36,0.327,0.6941,1.2082,-6.6069,31.1372,AAP151218C00180000
AAP,192.04,*,AAP151218P00180000,,put,12/18/2015,10/01/2015,180,6.2,5.4,6.1,1,20,0.325,-0.3051,1.2144,-6.4354,31.1016,AAP151218P00180000
AAP,192.04,*,AAP151218C00185000,,call,12/18/2015,10/01/2015,185,4.18,13.9,14.7,0,1528,0.3098,0.6316,1.3711,-6.7193,33.4695,AAP151218C00185000
AAP,192.04,*,AAP151218P00185000,,put,12/18/2015,10/01/2015,185,8.8,7.1,7.7,0,14,0.3139,-0.3693,1.3542,-6.6871,33.4979,AAP151218P00185000
AAP,192.04,*,AAP151218C00190000,,call,12/18/2015,10/01/2015,190,10.5,11.1,11.7,3,69,0.3011,0.5597,1.4759,-6.8246,35.0179,AAP151218C00190000
AAP,192.04,*,AAP151218P00190000,,put,12/18/2015,10/01/2015,190,9.7,9.4,9.8,35,25,0.308,-0.4404,1.4429,-6.8495,35.019,AAP151218P00190000
AAP,192.04,*,AAP151218C00195000,,call,12/18/2015,10/01/2015,195,8,8.4,9.1,1,89,0.2936,0.4837,1.5295,-6.7171,35.3853,AAP151218C00195000
AAP,192.04,*,AAP151218P00195000,,put,12/18/2015,10/01/2015,195,0,11.6,12.4,0,0,0.3061,-0.5134,1.4672,-6.8702,35.395,AAP151218P00195000
AAP,192.04,*,AAP151218C00200000,,call,12/18/2015,10/01/2015,200,6.01,6.2,7.1,52,70,0.2926,0.4096,1.4962,-6.521,34.501,AAP151218C00200000
AAP,192.04,*,AAP151218P00200000,,put,12/18/2015,10/01/2015,200,0,14.1,15.2,0,0,0.2998,-0.587,1.4633,-6.5554,34.5686,AAP151218P00200000
AAP,192.04,*,AAP151218C00210000,,call,12/18/2015,10/01/2015,210,2.95,3.1,3.8,0,10,0.2802,0.2672,1.3222,-5.278,29.199,AAP151218C00210000
AAP,192.04,*,AAP151218P00210000,,put,12/18/2015,10/01/2015,210,0,20.7,23.7,0,0,0.3474,-0.6819,1.1566,-6.9462,31.6653,AAP151218P00210000
AAP,192.04,*,AAP151218C00220000,,call,12/18/2015,10/01/2015,220,1.66,1.3,1.95,0,71,0.2765,0.1598,0.9904,-3.8454,21.5816,AAP151218C00220000
AAP,192.04,*,AAP151218P00220000,,put,12/18/2015,10/01/2015,220,34,28.8,31.8,0,3,0.3582,-0.7688,0.9577,-6.0865,27.037,AAP151218P00220000
AAP,192.04,*,AAP160115C00060000,,call,01/15/2016,10/01/2015,60,70.58,129.8,133,0,1,1.1918,0.9836,0.0332,-2.4216,4.2391,AAP160115C00060000
AAP,192.04,*,AAP160115P00060000,,put,01/15/2016,10/01/2015,60,0.18,0,0.5,0,51,1.0757,-0.0108,0.0256,-1.4929,2.9455,AAP160115P00060000
AAP,192.04,*,AAP160115C00065000,,call,01/15/2016,10/01/2015,65,0,124.8,128,0,0,1.1143,0.9824,0.0377,-2.4066,4.4993,AAP160115C00065000
AAP,192.04,*,AAP160115P00065000,,put,01/15/2016,10/01/2015,65,0.16,0,0.5,0,51,1.006,-0.0116,0.0291,-1.4858,3.1349,AAP160115P00065000
AAP,192.04,*,AAP160115C00070000,,call,01/15/2016,10/01/2015,70,0,119.9,123,0,0,1.0429,0.9811,0.0427,-2.3895,4.7659,AAP160115C00070000
AAP,192.04,*,AAP160115P00070000,,put,01/15/2016,10/01/2015,70,0.3,0,0.5,0,20,0.9418,-0.0124,0.033,-1.4777,3.3309,AAP160115P00070000
AAP,192.04,*,AAP160115C00075000,,call,01/15/2016,10/01/2015,75,0,114.7,118,0,0,0.9767,0.9799,0.0482,-2.3704,5.0404,AAP160115C00075000
AAP,192.04,*,AAP160115P00075000,,put,01/15/2016,10/01/2015,75,0.15,0,0.5,0,14,0.8821,-0.0133,0.0374,-1.4684,3.534,AAP160115P00075000
AAP,192.04,*,AAP160115C00080000,,call,01/15/2016,10/01/2015,80,0,109.9,113,0,0,0.915,0.9785,0.0543,-2.3496,5.3246,AAP160115C00080000
AAP,192.04,*,AAP160115P00080000,,put,01/15/2016,10/01/2015,80,0.5,0,0.5,0,13,0.8263,-0.0142,0.0423,-1.4575,3.7451,AAP160115P00080000
AAP,192.04,*,AAP160115C00085000,,call,01/15/2016,10/01/2015,85,76.1,104.7,108,0,1,0.8571,0.9771,0.0612,-2.3269,5.6199,AAP160115C00085000
AAP,192.04,*,AAP160115P00085000,,put,01/15/2016,10/01/2015,85,0.5,0,0.5,0,10,0.774,-0.0152,0.0479,-1.4464,3.9678,AAP160115P00085000
AAP,192.04,*,AAP160115C00090000,,call,01/15/2016,10/01/2015,90,0,99.9,103,0,0,0.8027,0.9756,0.069,-2.3025,5.9286,AAP160115C00090000
AAP,192.04,*,AAP160115P00090000,,put,01/15/2016,10/01/2015,90,0.7,0,0.5,0,16,0.7247,-0.0163,0.0541,-1.4337,4.2013,AAP160115P00090000
AAP,192.04,*,AAP160115C00095000,,call,01/15/2016,10/01/2015,95,0,95,98.2,0,0,0.7813,0.9702,0.0837,-2.6409,7.0013,AAP160115C00095000
AAP,192.04,*,AAP160115P00095000,,put,01/15/2016,10/01/2015,95,0.74,0,0.5,0,66,0.678,-0.0174,0.0612,-1.4198,4.4475,AAP160115P00095000
AAP,192.04,*,AAP160115C00100000,,call,01/15/2016,10/01/2015,100,53.3,90.2,93.1,0,5,0.717,0.9702,0.0912,-2.4318,7.0009,AAP160115C00100000
AAP,192.04,*,AAP160115P00100000,,put,01/15/2016,10/01/2015,100,0.3,0,0.5,0,28,0.6337,-0.0186,0.0694,-1.4052,4.71,AAP160115P00100000
AAP,192.04,*,AAP160115C00105000,,call,01/15/2016,10/01/2015,105,52.4,85.2,88.2,0,22,0.6829,0.9661,0.1065,-2.5751,7.7865,AAP160115C00105000
AAP,192.04,*,AAP160115P00105000,,put,01/15/2016,10/01/2015,105,0.6,0,0.5,0,106,0.5915,-0.0199,0.0788,-1.3896,4.9906,AAP160115P00105000
AAP,192.04,*,AAP160115C00110000,,call,01/15/2016,10/01/2015,110,51.8,80.3,83.2,0,4,0.6371,0.9638,0.1204,-2.5388,8.2159,AAP160115C00110000
AAP,192.04,*,AAP160115P00110000,,put,01/15/2016,10/01/2015,110,0.5,0,0.5,0,44,0.5512,-0.0213,0.0896,-1.3727,5.2917,AAP160115P00110000
AAP,192.04,*,AAP160115C00115000,,call,01/15/2016,10/01/2015,115,46.9,75.3,78.2,0,400,0.5931,0.9613,0.1366,-2.5003,8.6757,AAP160115C00115000
AAP,192.04,*,AAP160115P00115000,,put,01/15/2016,10/01/2015,115,0.1,0.1,0.5,0,555,0.5125,-0.0229,0.1023,-1.3546,5.6168,AAP160115P00115000
AAP,192.04,*,AAP160115C00120000,,call,01/15/2016,10/01/2015,120,38.7,70.1,73.4,0,110,0.5718,0.9538,0.1637,-2.7793,10.0256,AAP160115C00120000
AAP,192.04,*,AAP160115P00120000,,put,01/15/2016,10/01/2015,120,1.8,0.2,0.55,0,170,0.4835,-0.0263,0.122,-1.4363,6.3145,AAP160115P00120000
AAP,192.04,*,AAP160115C00125000,,call,01/15/2016,10/01/2015,125,32.32,65.5,68.4,0,25,0.53,0.9504,0.1868,-2.7292,10.6038,AAP160115C00125000
AAP,192.04,*,AAP160115P00125000,,put,01/15/2016,10/01/2015,125,0.75,0.25,0.85,0,19,0.4863,-0.0382,0.1648,-1.964,8.5857,AAP160115P00125000
AAP,192.04,*,AAP160115C00130000,,call,01/15/2016,10/01/2015,130,32.7,60.7,63.6,0,25,0.5068,0.9416,0.2225,-2.9674,12.0772,AAP160115C00130000
AAP,192.04,*,AAP160115P00130000,,put,01/15/2016,10/01/2015,130,0.5,0.4,0.7,0,16,0.4315,-0.0362,0.1777,-1.6664,8.2117,AAP160115P00130000
AAP,192.04,*,AAP160115C00135000,,call,01/15/2016,10/01/2015,135,40.5,55.6,58.8,0,86,0.4818,0.9319,0.2637,-3.1745,13.6054,AAP160115C00135000
AAP,192.04,*,AAP160115P00135000,,put,01/15/2016,10/01/2015,135,1.29,0.55,0.9,0,126,0.4175,-0.0463,0.2244,-1.9695,10.0332,AAP160115P00135000
AAP,192.04,*,AAP160115C00140000,,call,01/15/2016,10/01/2015,140,50.4,50.8,54,0,172,0.4555,0.9212,0.3117,-3.351,15.2052,AAP160115C00140000
AAP,192.04,*,AAP160115P00140000,,put,01/15/2016,10/01/2015,140,1.69,0.75,1.25,0,112,0.4118,-0.062,0.2867,-2.4476,12.6449,AAP160115P00140000
AAP,192.04,*,AAP160115C00145000,,call,01/15/2016,10/01/2015,145,36.92,46.3,49.2,0,17,0.4279,0.9094,0.3686,-3.4958,16.8924,AAP160115C00145000
AAP,192.04,*,AAP160115P00145000,,put,01/15/2016,10/01/2015,145,2.87,0.9,1.5,0,57,0.3928,-0.0754,0.3497,-2.7156,14.713,AAP160115P00145000
AAP,192.04,*,AAP160115C00150000,,call,01/15/2016,10/01/2015,150,25.1,41.6,44.5,0,125,0.4046,0.8935,0.4387,-3.7148,19.0077,AAP160115C00150000
AAP,192.04,*,AAP160115P00150000,,put,01/15/2016,10/01/2015,150,4.1,1.3,1.8,0,213,0.3741,-0.0917,0.4255,-2.9945,17.0464,AAP160115P00150000
AAP,192.04,*,AAP160115C00155000,,call,01/15/2016,10/01/2015,155,26,37,39.8,0,30,0.3792,0.8758,0.5222,-3.8815,21.2066,AAP160115C00155000
AAP,192.04,*,AAP160115P00155000,,put,01/15/2016,10/01/2015,155,2.24,1.55,2.3,1,47,0.3624,-0.1153,0.5187,-3.4247,20.1304,AAP160115P00155000
AAP,192.04,*,AAP160115C00160000,,call,01/15/2016,10/01/2015,160,26.9,32.5,35.5,0,191,0.3686,0.8466,0.6204,-4.3465,24.4946,AAP160115C00160000
AAP,192.04,*,AAP160115P00160000,,put,01/15/2016,10/01/2015,160,6.3,2.2,3,0,361,0.3544,-0.1457,0.6235,-3.934,23.6613,AAP160115P00160000
AAP,192.04,*,AAP160115C00165000,,call,01/15/2016,10/01/2015,165,16.7,28.2,31.1,0,329,0.3491,0.8171,0.7334,-4.6026,27.4235,AAP160115C00165000
AAP,192.04,*,AAP160115P00165000,,put,01/15/2016,10/01/2015,165,8,2.85,3.6,0,74,0.3366,-0.1758,0.7423,-4.2225,26.756,AAP160115P00165000
AAP,192.04,*,AAP160115C00170000,,call,01/15/2016,10/01/2015,170,23.43,24.3,27,0,322,0.3358,0.7788,0.8548,-4.952,30.7356,AAP160115C00170000
AAP,192.04,*,AAP160115P00170000,,put,01/15/2016,10/01/2015,170,4.9,3.9,4.2,0,57,0.3147,-0.2096,0.8838,-4.3925,29.7908,AAP160115P00170000
AAP,192.04,*,AAP160115C00175000,,call,01/15/2016,10/01/2015,175,19.56,21.5,22.8,0,58,0.3142,0.7382,1.0012,-5.0742,33.688,AAP160115C00175000
AAP,192.04,*,AAP160115P00175000,,put,01/15/2016,10/01/2015,175,9.2,5.1,5.6,0,49,0.3132,-0.2613,1.0034,-4.9342,33.6563,AAP160115P00175000
AAP,192.04,*,AAP160115C00180000,,call,01/15/2016,10/01/2015,180,18.84,17.8,19.2,0,170,0.3046,0.6847,1.1275,-5.3606,36.7758,AAP160115C00180000
AAP,192.04,*,AAP160115P00180000,,put,01/15/2016,10/01/2015,180,8.3,6.2,6.9,0,23,0.3011,-0.3139,1.1386,-5.1673,36.7099,AAP160115P00180000
AAP,192.04,*,AAP160115C00185000,,call,01/15/2016,10/01/2015,185,6.1,14.5,15.8,0,131,0.2933,0.6255,1.2487,-5.4988,39.2259,AAP160115C00185000
AAP,192.04,*,AAP160115P00185000,,put,01/15/2016,10/01/2015,185,15.3,7.9,8.6,0,2,0.2927,-0.3744,1.2514,-5.3594,39.2213,AAP160115P00185000
AAP,192.04,*,AAP160115C00190000,,call,01/15/2016,10/01/2015,190,11.3,12,12.9,2,250,0.2872,0.56,1.3269,-5.5951,40.8169,AAP160115C00190000
AAP,192.04,*,AAP160115P00190000,,put,01/15/2016,10/01/2015,190,10.8,10.2,10.8,6,45,0.2891,-0.4399,1.3182,-5.5017,40.8168,AAP160115P00190000
AAP,192.04,*,AAP160115C00195000,,call,01/15/2016,10/01/2015,195,10,9.6,10.3,1,146,0.2805,0.4917,1.3739,-5.5197,41.2765,AAP160115C00195000
AAP,192.04,*,AAP160115P00195000,,put,01/15/2016,10/01/2015,195,0,12.4,13.2,0,0,0.2825,-0.5078,1.3644,-5.4247,41.2775,AAP160115P00195000
AAP,192.04,*,AAP160115C00200000,,call,01/15/2016,10/01/2015,200,6.8,7.4,8,1,179,0.273,0.4217,1.3849,-5.2633,40.4871,AAP160115C00200000
AAP,192.04,*,AAP160115P00200000,,put,01/15/2016,10/01/2015,200,45.3,15.3,16,0,10,0.2775,-0.5761,1.3636,-5.2198,40.532,AAP160115P00200000
AAP,192.04,*,AAP160115C00210000,,call,01/15/2016,10/01/2015,210,4.1,4,4.7,19,44,0.266,0.2922,1.248,-4.4949,35.5472,AAP160115C00210000
AAP,192.04,*,AAP160115P00210000,,put,01/15/2016,10/01/2015,210,56.9,21.9,23,0,31,0.2797,-0.696,1.2084,-4.6679,36.1946,AAP160115P00210000
AAP,192.04,*,AAP160115C00220000,,call,01/15/2016,10/01/2015,220,1.25,2,2.65,0,14,0.2633,0.1889,0.9924,-3.498,27.9809,AAP160115C00220000
AAP,192.04,*,AAP160115P00220000,,put,01/15/2016,10/01/2015,220,0,29.3,32.3,0,0,0.324,-0.754,0.9397,-4.8613,32.6039,AAP160115P00220000
AAP,192.04,*,AAP160115C00230000,,call,01/15/2016,10/01/2015,230,1.23,0.95,1.55,0,19,0.2679,0.1206,0.7239,-2.6401,20.772,AAP160115C00230000
AAP,192.04,*,AAP160115P00230000,,put,01/15/2016,10/01/2015,230,0,38.3,41.3,0,0,0.3467,-0.8074,0.7628,-4.4974,28.3222,AAP160115P00230000
AAP,192.04,*,AAP160115C00240000,,call,01/15/2016,10/01/2015,240,1.8,0.45,0.75,0,124,0.2622,0.0665,0.4759,-1.6608,13.3617,AAP160115C00240000
AAP,192.04,*,AAP160115P00240000,,put,01/15/2016,10/01/2015,240,0,47.7,50.6,0,0,0.3688,-0.8458,0.6221,-4.1288,24.5716,AAP160115P00240000
AAP,192.04,*,AAP160318C00085000,,call,03/18/2016,10/01/2015,85,0,105.1,108.2,0,0,0.7011,0.9744,0.0651,-1.6711,7.7954,AAP160318C00085000
AAP,192.04,*,AAP160318P00085000,,put,03/18/2016,10/01/2015,85,0,0,0.9,0,0,0.6794,-0.0229,0.0612,-1.4238,7.1014,AAP160318P00085000
AAP,192.04,*,AAP160318C00090000,,call,03/18/2016,10/01/2015,90,0,100.1,103.2,0,0,0.6565,0.9727,0.0733,-1.6528,8.2139,AAP160318C00090000
AAP,192.04,*,AAP160318P00090000,,put,03/18/2016,10/01/2015,90,0,0,1.05,0,0,0.6558,-0.0272,0.0731,-1.5847,8.1889,AAP160318P00090000
AAP,192.04,*,AAP160318C00095000,,call,03/18/2016,10/01/2015,95,0,95.2,98.2,0,0,0.6144,0.971,0.0825,-1.6334,8.6521,AAP160318C00095000
AAP,192.04,*,AAP160318P00095000,,put,03/18/2016,10/01/2015,95,0.5,0,1.1,0,20,0.6201,-0.0299,0.0838,-1.6238,8.8757,AAP160318P00095000
AAP,192.04,*,AAP160318C00100000,,call,03/18/2016,10/01/2015,100,0,90.2,93.2,0,0,0.5745,0.9691,0.0929,-1.6127,9.1133,AAP160318C00100000
AAP,192.04,*,AAP160318P00100000,,put,03/18/2016,10/01/2015,100,0.65,0,0.9,0,10,0.558,-0.028,0.0881,-1.381,8.3901,AAP160318P00100000
AAP,192.04,*,AAP160318C00105000,,call,03/18/2016,10/01/2015,105,0,85.3,88.4,0,0,0.5564,0.963,0.1111,-1.804,10.5573,AAP160318C00105000
AAP,192.04,*,AAP160318P00105000,,put,03/18/2016,10/01/2015,105,0.75,0,2.55,0,21,0.6581,-0.0577,0.1343,-2.9289,15.0891,AAP160318P00105000
AAP,192.04,*,AAP160318C00110000,,call,03/18/2016,10/01/2015,110,0,80.4,83.4,0,0,0.5191,0.9606,0.1255,-1.7778,11.1256,AAP160318C00110000
AAP,192.04,*,AAP160318P00110000,,put,03/18/2016,10/01/2015,110,0,0,2.75,0,0,0.6285,-0.0643,0.1531,-3.0451,16.432,AAP160318P00110000
AAP,192.04,*,AAP160318C00115000,,call,03/18/2016,10/01/2015,115,0,75.5,78.6,0,0,0.4997,0.9537,0.1486,-1.9466,12.6817,AAP160318C00115000
AAP,192.04,*,AAP160318P00115000,,put,03/18/2016,10/01/2015,115,0,0.2,3.1,0,0,0.6073,-0.0735,0.1756,-3.2602,18.2107,AAP160318P00115000
AAP,192.04,*,AAP160318C00120000,,call,03/18/2016,10/01/2015,120,0,70.9,73.8,0,0,0.479,0.9462,0.1746,-2.0982,14.2832,AAP160318C00120000
AAP,192.04,*,AAP160318P00120000,,put,03/18/2016,10/01/2015,120,0.8,0.2,3.4,0,15,0.5823,-0.0826,0.2002,-3.4159,19.9026,AAP160318P00120000
AAP,192.04,*,AAP160318C00125000,,call,03/18/2016,10/01/2015,125,0,65.9,69,0,0,0.4573,0.9381,0.2042,-2.2331,15.9429,AAP160318C00125000
AAP,192.04,*,AAP160318P00125000,,put,03/18/2016,10/01/2015,125,1.6,0.35,1.55,0,31,0.44,-0.0562,0.1967,-1.9156,14.7799,AAP160318P00125000
AAP,192.04,*,AAP160318C00130000,,call,03/18/2016,10/01/2015,130,0,61,64.2,0,0,0.4347,0.9293,0.2381,-2.3514,17.6731,AAP160318C00130000
AAP,192.04,*,AAP160318P00130000,,put,03/18/2016,10/01/2015,130,2,0.45,2.7,0,21,0.4712,-0.0837,0.2497,-2.789,20.0958,AAP160318P00130000
AAP,192.04,*,AAP160318C00135000,,call,03/18/2016,10/01/2015,135,0,56.6,59.4,0,0,0.4115,0.9197,0.2774,-2.4526,19.4866,AAP160318C00135000
AAP,192.04,*,AAP160318P00135000,,put,03/18/2016,10/01/2015,135,0,0.85,3.4,0,0,0.4673,-0.1019,0.2913,-3.1978,23.243,AAP160318P00135000
AAP,192.04,*,AAP160318C00140000,,call,03/18/2016,10/01/2015,140,46.9,52,54.8,0,2,0.3968,0.9049,0.3263,-2.6775,22.1096,AAP160318C00140000
AAP,192.04,*,AAP160318P00140000,,put,03/18/2016,10/01/2015,140,0,1.2,4.2,0,0,0.4626,-0.122,0.3348,-3.5995,26.4394,AAP160318P00140000
AAP,192.04,*,AAP160318C00145000,,call,03/18/2016,10/01/2015,145,0,47.3,50.4,0,0,0.3879,0.8851,0.3827,-2.9906,25.3461,AAP160318C00145000
AAP,192.04,*,AAP160318P00145000,,put,03/18/2016,10/01/2015,145,4,1.65,2.95,0,15,0.3782,-0.1103,0.3812,-2.7378,24.616,AAP160318P00145000
AAP,192.04,*,AAP160318C00150000,,call,03/18/2016,10/01/2015,150,0,42.9,46,0,0,0.3753,0.8643,0.4444,-3.2445,28.4775,AAP160318C00150000
AAP,192.04,*,AAP160318P00150000,,put,03/18/2016,10/01/2015,150,5.5,2.2,3.9,0,325,0.3793,-0.1377,0.444,-3.206,28.754,AAP160318P00150000
AAP,192.04,*,AAP160318C00155000,,call,03/18/2016,10/01/2015,155,0,38.5,41.6,0,0,0.3599,0.8419,0.5134,-3.4418,31.5501,AAP160318C00155000
AAP,192.04,*,AAP160318P00155000,,put,03/18/2016,10/01/2015,155,5.2,2.4,4.6,0,374,0.3668,-0.1616,0.5109,-3.4483,31.9992,AAP160318P00155000
AAP,192.04,*,AAP160318C00160000,,call,03/18/2016,10/01/2015,160,0,34.3,37.4,0,0,0.3478,0.8145,0.5884,-3.6769,34.941,AAP160318C00160000
AAP,192.04,*,AAP160318P00160000,,put,03/18/2016,10/01/2015,160,4.4,3.8,5.2,1,9,0.3485,-0.1859,0.5879,-3.5792,34.9835,AAP160318P00160000
AAP,192.04,*,AAP160318C00165000,,call,03/18/2016,10/01/2015,165,25,30.4,33.6,0,1,0.3429,0.7799,0.6609,-4.0058,38.6969,AAP160318C00165000
AAP,192.04,*,AAP160318P00165000,,put,03/18/2016,10/01/2015,165,5.5,4.8,5.9,1,1,0.3307,-0.2142,0.6746,-3.6953,38.095,AAP160318P00165000
AAP,192.04,*,AAP160318C00170000,,call,03/18/2016,10/01/2015,170,17.06,26.5,29.4,0,2,0.3241,0.748,0.7535,-4.0763,41.6966,AAP160318C00170000
AAP,192.04,*,AAP160318P00170000,,put,03/18/2016,10/01/2015,170,11.5,6.1,7.2,0,12,0.325,-0.2523,0.7521,-3.974,41.7302,AAP160318P00170000
AAP,192.04,*,AAP160318C00175000,,call,03/18/2016,10/01/2015,175,24,23,25.8,0,52,0.3161,0.7071,0.8326,-4.2776,44.9368,AAP160318C00175000
AAP,192.04,*,AAP160318P00175000,,put,03/18/2016,10/01/2015,175,13.1,7.5,8.6,0,45,0.317,-0.2932,0.8306,-4.1725,44.9608,AAP160318P00175000
AAP,192.04,*,AAP160318C00180000,,call,03/18/2016,10/01/2015,180,10.4,20,22.3,0,37,0.306,0.663,0.9134,-4.3913,47.7162,AAP160318C00180000
AAP,192.04,*,AAP160318P00180000,,put,03/18/2016,10/01/2015,180,9.95,8.8,10.3,0,11,0.3112,-0.3383,0.8994,-4.3477,47.7867,AAP160318P00180000
AAP,192.04,*,AAP160318C00185000,,call,03/18/2016,10/01/2015,185,16.5,17.3,19.3,1,2,0.3017,0.6142,0.9702,-4.529,49.9807,AAP160318C00185000
AAP,192.04,*,AAP160318P00185000,,put,03/18/2016,10/01/2015,185,16.8,11,12.3,0,1,0.3068,-0.3864,0.9545,-4.4792,50.0007,AAP160318P00185000
AAP,192.04,*,AAP160318C00190000,,call,03/18/2016,10/01/2015,190,13.99,14.4,16.4,0,19,0.2946,0.5633,1.0231,-4.55,51.4733,AAP160318C00190000
AAP,192.04,*,AAP160318P00190000,,put,03/18/2016,10/01/2015,190,21.1,13.2,14.5,0,10,0.3016,-0.4363,0.9993,-4.5255,51.465,AAP160318P00190000
AAP,192.04,*,AAP160318C00195000,,call,03/18/2016,10/01/2015,195,5.73,12.6,13.6,0,13,0.2848,0.5095,1.0718,-4.4487,52.1155,AAP160318C00195000
AAP,192.04,*,AAP160318P00195000,,put,03/18/2016,10/01/2015,195,0,15.4,17.1,0,0,0.2995,-0.487,1.019,-4.5406,52.1029,AAP160318P00195000
AAP,192.04,*,AAP160318C00200000,,call,03/18/2016,10/01/2015,200,9.98,10.3,11.8,0,112,0.2893,0.4594,1.05,-4.4906,51.8597,AAP160318C00200000
AAP,192.04,*,AAP160318P00200000,,put,03/18/2016,10/01/2015,200,0,18.1,19.8,0,0,0.2945,-0.5385,1.0319,-4.4365,51.8872,AAP160318P00200000
AAP,192.04,*,AAP160318C00210000,,call,03/18/2016,10/01/2015,210,3.3,6.7,7.8,0,20,0.2761,0.3535,1.0303,-4.0096,48.5771,AAP160318C00210000
AAP,192.04,*,AAP160318P00210000,,put,03/18/2016,10/01/2015,210,0,24.4,27.1,0,0,0.3083,-0.6239,0.942,-4.424,49.5963,AAP160318P00210000
AAP,192.04,*,AAP160318C00220000,,call,03/18/2016,10/01/2015,220,3.4,3.8,5.3,0,10,0.2752,0.2656,0.912,-3.5196,42.8493,AAP160318C00220000
AAP,192.04,*,AAP160318P00220000,,put,03/18/2016,10/01/2015,220,0,31.7,34.5,0,0,0.3091,-0.7039,0.8558,-4.0136,45.163,AAP160318P00220000
AAP,192.04,*,AAP160318C00230000,,call,03/18/2016,10/01/2015,230,0.9,1.9,3.5,0,30,0.274,0.1927,0.7645,-2.9218,35.7626,AAP160318C00230000
AAP,192.04,*,AAP160318P00230000,,put,03/18/2016,10/01/2015,230,0,39.8,42.7,0,0,0.3137,-0.7682,0.744,-3.5686,39.8527,AAP160318P00230000
AAP,192.04,*,AAP160318C00240000,,call,03/18/2016,10/01/2015,240,0.45,0.95,4.1,0,34,0.3302,0.1909,0.6307,-3.4963,35.5585,AAP160318C00240000
AAP,192.04,*,AAP160318P00240000,,put,03/18/2016,10/01/2015,240,0,48.5,51.5,0,0,0.3222,-0.8165,0.6309,-3.1653,34.7046,AAP160318P00240000
AAP,192.04,*,AAP160318C00250000,,call,03/18/2016,10/01/2015,250,0.35,0.45,3.3,0,20,0.3423,0.156,0.535,-3.1857,31.2737,AAP160318C00250000
AAP,192.04,*,AAP160318P00250000,,put,03/18/2016,10/01/2015,250,0,57.8,60.7,0,0,0.3335,-0.8517,0.531,-2.8303,30.2389,AAP160318P00250000
AAP,192.04,*,AAP170120C00075000,,call,01/20/2017,10/01/2015,75,86.72,115.5,120.3,0,10,0.5982,0.9574,0.069,-1.2914,19.8993,AAP170120C00075000
AAP,192.04,*,AAP170120P00075000,,put,01/20/2017,10/01/2015,75,1,0.05,1.1,0,28,0.4788,-0.0229,0.0516,-0.5942,11.914,AAP170120P00075000
AAP,192.04,*,AAP170120C00080000,,call,01/20/2017,10/01/2015,80,84.78,110.8,115.5,0,10,0.5706,0.9529,0.0785,-1.3376,21.5889,AAP170120C00080000
AAP,192.04,*,AAP170120P00080000,,put,01/20/2017,10/01/2015,80,0.95,0,1.25,0,29,0.4605,-0.0266,0.061,-0.6487,13.5284,AAP170120P00080000
AAP,192.04,*,AAP170120C00085000,,call,01/20/2017,10/01/2015,85,77.6,106,110.5,0,10,0.5356,0.9498,0.088,-1.325,22.7237,AAP170120C00085000
AAP,192.04,*,AAP170120P00085000,,put,01/20/2017,10/01/2015,85,1.99,0.2,1.4,0,20,0.4422,-0.0306,0.0713,-0.6995,15.1983,AAP170120P00085000
AAP,192.04,*,AAP170120C00090000,,call,01/20/2017,10/01/2015,90,75.77,101.1,105.8,0,10,0.515,0.9438,0.1001,-1.3932,24.8506,AAP170120C00090000
AAP,192.04,*,AAP170120P00090000,,put,01/20/2017,10/01/2015,90,0,0,5,0,0,0.572,-0.068,0.1045,-1.7156,28.8193,AAP170120P00090000
AAP,192.04,*,AAP170120C00095000,,call,01/20/2017,10/01/2015,95,0,96.5,101,0,0,0.4909,0.9383,0.113,-1.43,26.7341,AAP170120C00095000
AAP,192.04,*,AAP170120P00095000,,put,01/20/2017,10/01/2015,95,2.85,0,5,0,10,0.5382,-0.0726,0.1168,-1.6966,30.3032,AAP170120P00095000
AAP,192.04,*,AAP170120C00100000,,call,01/20/2017,10/01/2015,100,0,91.5,96.3,0,0,0.4711,0.9315,0.1277,-1.4885,28.9941,AAP170120C00100000
AAP,192.04,*,AAP170120P00100000,,put,01/20/2017,10/01/2015,100,2.1,0,5,0,36,0.5062,-0.0774,0.1305,-1.6754,31.8338,AAP170120P00100000
AAP,192.04,*,AAP170120C00105000,,call,01/20/2017,10/01/2015,105,0,87,91.7,0,0,0.4547,0.9233,0.1442,-1.5654,31.6113,AAP170120C00105000
AAP,192.04,*,AAP170120P00105000,,put,01/20/2017,10/01/2015,105,2.7,0,2.3,0,17,0.3828,-0.0541,0.1307,-0.9589,24.1159,AAP170120P00105000
